DRAMP31372|len15	DRAMP31372|len15
DRAMP31379|len18	DRAMP31379|len18
DRAMP31379|len18	DRAMP31377|len18
DRAMP31379|len18	DRAMP31378|len18
DRAMP31379|len18	DRAMP30911|len20
DRAMP31379|len18	DRAMP30900|len18
DRAMP31379|len18	DRAMP30901|len16
DRAMP31379|len18	DRAMP30906|len16
DRAMP31379|len18	DRAMP30912|len19
DRAMP31379|len18	DRAMP30913|len19
DRAMP31379|len18	DRAMP30914|len20
DRAMP31379|len18	DRAMP30921|len18
DRAMP31379|len18	DRAMP30922|len18
DRAMP31379|len18	DRAMP30926|len18
DRAMP31379|len18	DRAMP30927|len18
DRAMP31379|len18	DRAMP30928|len18
DRAMP31379|len18	DRAMP30929|len18
DRAMP31379|len18	DRAMP30930|len18
DRAMP31379|len18	DRAMP30931|len18
DRAMP31379|len18	DRAMP31373|len18
DRAMP31379|len18	DRAMP31374|len18
DRAMP31379|len18	DRAMP31375|len18
DRAMP31379|len18	DRAMP31380|len18
DRAMP31379|len18	DRAMP31381|len18
DRAMP31379|len18	DRAMP31382|len18
DRAMP31379|len18	DRAMP31383|len18
DRAMP31379|len18	DRAMP31384|len18
DRAMP31379|len18	DRAMP31385|len18
DRAMP31379|len18	DRAMP30915|len18
DRAMP31379|len18	DRAMP30916|len18
DRAMP31379|len18	DRAMP30923|len18
DRAMP31379|len18	DRAMP30925|len18
DRAMP31379|len18	DRAMP30934|len18
DRAMP31379|len18	DRAMP30932|len18
DRAMP31379|len18	DRAMP30933|len18
DRAMP31379|len18	DRAMP31376|len18
DRAMP31386|len17	DRAMP31386|len17
DRAMP31387|len22	DRAMP31387|len22
DRAMP31388|len33	DRAMP31388|len33
DRAMP31389|len21	DRAMP31389|len21
DRAMP31390|len32	DRAMP31390|len32
DRAMP31391|len23	DRAMP31391|len23
DRAMP31393|len14	DRAMP31393|len14
DRAMP31394|len20	DRAMP31394|len20
DRAMP31394|len20	DRAMP31392|len24
DRAMP31395|len7	DRAMP31395|len7
DRAMP31396|len16	DRAMP31396|len16
DRAMP31398|len14	DRAMP31398|len14
DRAMP31399|len10	DRAMP31399|len10
DRAMP31400|len20	DRAMP31400|len20
DRAMP31401|len17	DRAMP31401|len17
DRAMP31402|len18	DRAMP31402|len18
DRAMP31403|len18	DRAMP31403|len18
DRAMP31404|len18	DRAMP31404|len18
DRAMP31405|len6	DRAMP31405|len6
DRAMP31406|len6	DRAMP31406|len6
DRAMP32142|len19	DRAMP32142|len19
DRAMP32144|len38	DRAMP32144|len38
DRAMP32149|len26	DRAMP32149|len26
DRAMP32149|len26	DRAMP31922|len24
DRAMP32149|len26	DRAMP32148|len24
DRAMP32150|len20	DRAMP32150|len20
DRAMP32159|len14	DRAMP32159|len14
DRAMP32160|len14	DRAMP32160|len14
DRAMP32209|len12	DRAMP32209|len12
DRAMP32211|len12	DRAMP32211|len12
DRAMP32218|len12	DRAMP32218|len12
DRAMP32218|len12	DRAMP32210|len12
DRAMP32218|len12	DRAMP32212|len12
DRAMP32218|len12	DRAMP32213|len12
DRAMP32218|len12	DRAMP32214|len12
DRAMP32218|len12	DRAMP32215|len12
DRAMP32218|len12	DRAMP32216|len12
DRAMP32218|len12	DRAMP32217|len12
DRAMP32220|len16	DRAMP32220|len16
DRAMP32220|len16	DRAMP32219|len16
DRAMP32221|len18	DRAMP32221|len18
DRAMP32227|len13	DRAMP32227|len13
DRAMP32227|len13	DRAMP02857|len13
DRAMP32227|len13	DRAMP02844|len13
DRAMP32227|len13	DRAMP20926|len13
DRAMP32227|len13	DRAMP20927|len13
DRAMP32227|len13	DRAMP20928|len13
DRAMP32227|len13	DRAMP21042|len13
DRAMP32227|len13	DRAMP21043|len13
DRAMP32227|len13	DRAMP21044|len13
DRAMP32227|len13	DRAMP21045|len13
DRAMP32227|len13	DRAMP21046|len13
DRAMP32227|len13	DRAMP21047|len13
DRAMP32227|len13	DRAMP30562|len13
DRAMP32227|len13	DRAMP30564|len12
DRAMP32227|len13	DRAMP30565|len13
DRAMP32227|len13	DRAMP30566|len13
DRAMP32228|len7	DRAMP32228|len7
DRAMP32246|len13	DRAMP32246|len13
DRAMP32246|len13	DRAMP18614|len13
DRAMP32246|len13	DRAMP32249|len13
DRAMP32246|len13	DRAMP02975|len13
DRAMP32257|len13	DRAMP32257|len13
DRAMP32257|len13	DRAMP32258|len13
DRAMP32257|len13	DRAMP32259|len13
DRAMP32257|len13	DRAMP32262|len13
DRAMP32267|len13	DRAMP32267|len13
DRAMP32267|len13	DRAMP18613|len13
DRAMP32267|len13	DRAMP32251|len13
DRAMP32267|len13	DRAMP32247|len13
DRAMP32267|len13	DRAMP32260|len13
DRAMP32267|len13	DRAMP32263|len13
DRAMP32267|len13	DRAMP32265|len13
DRAMP32267|len13	DRAMP32266|len13
DRAMP32267|len13	DRAMP32248|len13
DRAMP32267|len13	DRAMP32269|len13
DRAMP32267|len13	DRAMP32271|len13
DRAMP32267|len13	DRAMP32904|len15
DRAMP32267|len13	DRAMP34557|len15
DRAMP32272|len13	DRAMP32272|len13
DRAMP32272|len13	DRAMP32268|len13
DRAMP32272|len13	DRAMP32270|len13
DRAMP32272|len13	DRAMP32273|len13
DRAMP32272|len13	DRAMP18615|len13
DRAMP32276|len40	DRAMP32276|len40
DRAMP32276|len40	DRAMP32275|len40
DRAMP32278|len62	DRAMP32278|len62
DRAMP32292|len11	DRAMP32292|len11
DRAMP32293|len11	DRAMP32293|len11
DRAMP36114|len49	DRAMP36114|len49
DRAMP36114|len49	DRAMP36115|len50
DRAMP36116|len37	DRAMP36116|len37
DRAMP36117|len17	DRAMP36117|len17
DRAMP02463|len27	DRAMP02463|len27
DRAMP02463|len27	DRAMP02460|len30
DRAMP02463|len27	DRAMP02459|len37
DRAMP02463|len27	DRAMP03664|len24
DRAMP02463|len27	DRAMP03681|len30
DRAMP02464|len60	DRAMP02464|len60
DRAMP02466|len20	DRAMP02466|len20
DRAMP02466|len20	DRAMP02465|len20
DRAMP02467|len88	DRAMP02467|len88
DRAMP02469|len62	DRAMP02469|len62
DRAMP02471|len17	DRAMP02471|len17
DRAMP02476|len58	DRAMP02476|len58
DRAMP02479|len51	DRAMP02479|len51
DRAMP02479|len51	DRAMP02480|len50
DRAMP02479|len51	DRAMP02481|len50
DRAMP02479|len51	DRAMP02482|len50
DRAMP02479|len51	DRAMP02489|len51
DRAMP02479|len51	DRAMP02491|len51
DRAMP02479|len51	DRAMP02492|len51
DRAMP02479|len51	DRAMP02493|len50
DRAMP02479|len51	DRAMP02494|len50
DRAMP02479|len51	DRAMP02496|len51
DRAMP02479|len51	DRAMP02497|len51
DRAMP02479|len51	DRAMP02499|len51
DRAMP02479|len51	DRAMP02500|len51
DRAMP02479|len51	DRAMP02502|len51
DRAMP02479|len51	DRAMP02503|len51
DRAMP02479|len51	DRAMP02506|len51
DRAMP02486|len52	DRAMP02486|len52
DRAMP02486|len52	DRAMP02477|len52
DRAMP02486|len52	DRAMP02485|len52
DRAMP02486|len52	DRAMP02475|len51
DRAMP02486|len52	DRAMP02484|len51
DRAMP02487|len94	DRAMP02487|len94
DRAMP18259|len68	DRAMP18259|len68
DRAMP18258|len82	DRAMP18258|len82
DRAMP18256|len39	DRAMP18256|len39
DRAMP18398|len19	DRAMP18398|len19
DRAMP02523|len94	DRAMP02523|len94
DRAMP02524|len93	DRAMP02524|len93
DRAMP02525|len95	DRAMP02525|len95
DRAMP02526|len95	DRAMP02526|len95
DRAMP02527|len94	DRAMP02527|len94
DRAMP02528|len94	DRAMP02528|len94
DRAMP02529|len92	DRAMP02529|len92
DRAMP02531|len85	DRAMP02531|len85
DRAMP02532|len89	DRAMP02532|len89
DRAMP02533|len91	DRAMP02533|len91
DRAMP02534|len91	DRAMP02534|len91
DRAMP02535|len88	DRAMP02535|len88
DRAMP02536|len93	DRAMP02536|len93
DRAMP02537|len90	DRAMP02537|len90
DRAMP02538|len91	DRAMP02538|len91
DRAMP02539|len93	DRAMP02539|len93
DRAMP02542|len92	DRAMP02542|len92
DRAMP02544|len92	DRAMP02544|len92
DRAMP02545|len94	DRAMP02545|len94
DRAMP02547|len96	DRAMP02547|len96
DRAMP02547|len96	DRAMP02546|len96
DRAMP02547|len96	DRAMP02541|len95
DRAMP02549|len94	DRAMP02549|len94
DRAMP02550|len87	DRAMP02550|len87
DRAMP02551|len95	DRAMP02551|len95
DRAMP02552|len95	DRAMP02552|len95
DRAMP02553|len93	DRAMP02553|len93
DRAMP02554|len94	DRAMP02554|len94
DRAMP02556|len95	DRAMP02556|len95
DRAMP18356|len50	DRAMP18356|len50
DRAMP18255|len69	DRAMP18255|len69
DRAMP02558|len91	DRAMP02558|len91
DRAMP02560|len97	DRAMP02560|len97
DRAMP02561|len91	DRAMP02561|len91
DRAMP02562|len85	DRAMP02562|len85
DRAMP02562|len85	DRAMP02555|len87
DRAMP02562|len85	DRAMP02563|len85
DRAMP02562|len85	DRAMP02530|len92
DRAMP02562|len85	DRAMP02543|len88
DRAMP02562|len85	DRAMP02559|len91
DRAMP02564|len87	DRAMP02564|len87
DRAMP02564|len87	DRAMP02548|len87
DRAMP02565|len93	DRAMP02565|len93
DRAMP02567|len96	DRAMP02567|len96
DRAMP02567|len96	DRAMP02540|len96
DRAMP02569|len74	DRAMP02569|len74
DRAMP02572|len50	DRAMP02572|len50
DRAMP02572|len50	DRAMP02586|len50
DRAMP02572|len50	DRAMP02570|len50
DRAMP02572|len50	DRAMP02571|len50
DRAMP18252|len31	DRAMP18252|len31
DRAMP02587|len55	DRAMP02587|len55
DRAMP02587|len55	DRAMP02588|len55
DRAMP02587|len55	DRAMP02589|len55
DRAMP02587|len55	DRAMP02590|len55
DRAMP02587|len55	DRAMP02574|len63
DRAMP02587|len55	DRAMP02573|len62
DRAMP02587|len55	DRAMP02575|len62
DRAMP02587|len55	DRAMP02576|len61
DRAMP02587|len55	DRAMP02577|len62
DRAMP02587|len55	DRAMP02580|len62
DRAMP02587|len55	DRAMP02581|len62
DRAMP02587|len55	DRAMP02582|len62
DRAMP02587|len55	DRAMP02583|len61
DRAMP02587|len55	DRAMP02568|len51
DRAMP02594|len31	DRAMP02594|len31
DRAMP02597|len23	DRAMP02597|len23
DRAMP02597|len23	DRAMP02598|len23
DRAMP02597|len23	DRAMP02599|len23
DRAMP02597|len23	DRAMP02600|len23
DRAMP02597|len23	DRAMP02601|len23
DRAMP02602|len23	DRAMP02602|len23
DRAMP18251|len45	DRAMP18251|len45
DRAMP02610|len88	DRAMP02610|len88
DRAMP02610|len88	DRAMP02624|len88
DRAMP02610|len88	DRAMP02626|len88
DRAMP02610|len88	DRAMP02652|len88
DRAMP02610|len88	DRAMP02666|len88
DRAMP02610|len88	DRAMP03160|len88
DRAMP02610|len88	DRAMP03202|len88
DRAMP02610|len88	DRAMP03589|len88
DRAMP02618|len43	DRAMP02618|len43
DRAMP02618|len43	DRAMP02689|len43
DRAMP02618|len43	DRAMP03616|len43
DRAMP18248|len8	DRAMP18248|len8
DRAMP18249|len21	DRAMP18249|len21
DRAMP02638|len40	DRAMP02638|len40
DRAMP02638|len40	DRAMP02882|len40
DRAMP02638|len40	DRAMP02981|len40
DRAMP02638|len40	DRAMP02983|len40
DRAMP02638|len40	DRAMP03643|len44
DRAMP02638|len40	DRAMP03663|len40
DRAMP02639|len9	DRAMP02639|len9
DRAMP02640|len9	DRAMP02640|len9
DRAMP02649|len29	DRAMP02649|len29
DRAMP02655|len87	DRAMP02655|len87
DRAMP02655|len87	DRAMP04480|len88
DRAMP02656|len94	DRAMP02656|len94
DRAMP02656|len94	DRAMP02657|len94
DRAMP02656|len94	DRAMP02658|len94
DRAMP30402|len26	DRAMP30402|len26
DRAMP30402|len26	DRAMP30111|len26
DRAMP30402|len26	DRAMP30391|len21
DRAMP30402|len26	DRAMP30392|len22
DRAMP30402|len26	DRAMP30393|len23
DRAMP30402|len26	DRAMP30394|len24
DRAMP30402|len26	DRAMP30395|len25
DRAMP30402|len26	DRAMP30396|len26
DRAMP30402|len26	DRAMP30397|len26
DRAMP30402|len26	DRAMP30398|len26
DRAMP30402|len26	DRAMP30399|len26
DRAMP30402|len26	DRAMP30400|len26
DRAMP30402|len26	DRAMP30401|len26
DRAMP30408|len20	DRAMP30408|len20
DRAMP30409|len20	DRAMP30409|len20
DRAMP30409|len20	DRAMP30110|len20
DRAMP30409|len20	DRAMP30403|len20
DRAMP30409|len20	DRAMP30404|len20
DRAMP30409|len20	DRAMP30405|len20
DRAMP30409|len20	DRAMP30406|len20
DRAMP30409|len20	DRAMP30407|len20
DRAMP30409|len20	DRAMP30410|len20
DRAMP30409|len20	DRAMP30411|len20
DRAMP30409|len20	DRAMP30412|len20
DRAMP30409|len20	DRAMP30413|len20
DRAMP30409|len20	DRAMP30414|len20
DRAMP30415|len27	DRAMP30415|len27
DRAMP30415|len27	DRAMP30418|len25
DRAMP30415|len27	DRAMP30419|len23
DRAMP30440|len21	DRAMP30440|len21
DRAMP30443|len43	DRAMP30443|len43
DRAMP30443|len43	DRAMP30442|len36
DRAMP30443|len43	DRAMP30444|len50
DRAMP30445|len34	DRAMP30445|len34
DRAMP30445|len34	DRAMP30377|len28
DRAMP30445|len34	DRAMP30378|len28
DRAMP30445|len34	DRAMP30379|len28
DRAMP30445|len34	DRAMP30380|len30
DRAMP30445|len34	DRAMP30381|len29
DRAMP30445|len34	DRAMP30382|len29
DRAMP30445|len34	DRAMP30383|len29
DRAMP30445|len34	DRAMP30384|len29
DRAMP30445|len34	DRAMP30446|len33
DRAMP30445|len34	DRAMP30447|len32
DRAMP30445|len34	DRAMP30448|len31
DRAMP30445|len34	DRAMP30449|len30
DRAMP30445|len34	DRAMP30450|len29
DRAMP30445|len34	DRAMP30451|len28
DRAMP30445|len34	DRAMP30462|len36
DRAMP30445|len34	DRAMP30463|len35
DRAMP30445|len34	DRAMP30464|len34
DRAMP30445|len34	DRAMP30465|len33
DRAMP30445|len34	DRAMP30466|len32
DRAMP30445|len34	DRAMP30467|len31
DRAMP30445|len34	DRAMP30468|len30
DRAMP30445|len34	DRAMP30479|len31
DRAMP30445|len34	DRAMP30480|len29
DRAMP30445|len34	DRAMP30561|len41
DRAMP30452|len27	DRAMP30452|len27
DRAMP30453|len26	DRAMP30453|len26
DRAMP30454|len25	DRAMP30454|len25
DRAMP30455|len24	DRAMP30455|len24
DRAMP30456|len23	DRAMP30456|len23
DRAMP30457|len22	DRAMP30457|len22
DRAMP30458|len21	DRAMP30458|len21
DRAMP30459|len20	DRAMP30459|len20
DRAMP30460|len19	DRAMP30460|len19
DRAMP30461|len18	DRAMP30461|len18
DRAMP30474|len24	DRAMP30474|len24
DRAMP30474|len24	DRAMP30376|len28
DRAMP30474|len24	DRAMP30385|len31
DRAMP30474|len24	DRAMP30469|len29
DRAMP30474|len24	DRAMP30470|len28
DRAMP30474|len24	DRAMP30471|len27
DRAMP30474|len24	DRAMP30472|len26
DRAMP30474|len24	DRAMP30473|len25
DRAMP30474|len24	DRAMP30475|len23
DRAMP30474|len24	DRAMP30476|len22
DRAMP30474|len24	DRAMP30477|len21
DRAMP30474|len24	DRAMP30478|len20
DRAMP30485|len36	DRAMP30485|len36
DRAMP30485|len36	DRAMP30484|len36
DRAMP30485|len36	DRAMP30486|len36
DRAMP30485|len36	DRAMP30481|len36
DRAMP30485|len36	DRAMP30487|len36
DRAMP30485|len36	DRAMP30488|len36
DRAMP30485|len36	DRAMP30489|len36
DRAMP30485|len36	DRAMP30490|len36
DRAMP30485|len36	DRAMP30661|len41
DRAMP30485|len36	DRAMP29865|len38
DRAMP30485|len36	DRAMP30260|len36
DRAMP30485|len36	DRAMP30261|len36
DRAMP30485|len36	DRAMP30262|len36
DRAMP30485|len36	DRAMP30263|len36
DRAMP30485|len36	DRAMP30264|len36
DRAMP30485|len36	DRAMP30265|len36
DRAMP30485|len36	DRAMP30266|len36
DRAMP30485|len36	DRAMP30267|len36
DRAMP30485|len36	DRAMP30268|len36
DRAMP30485|len36	DRAMP30269|len36
DRAMP30485|len36	DRAMP30270|len36
DRAMP30485|len36	DRAMP30271|len36
DRAMP30485|len36	DRAMP30272|len36
DRAMP30485|len36	DRAMP30273|len36
DRAMP30485|len36	DRAMP30274|len36
DRAMP30485|len36	DRAMP30275|len36
DRAMP30485|len36	DRAMP30276|len36
DRAMP30485|len36	DRAMP30277|len36
DRAMP30485|len36	DRAMP30283|len38
DRAMP30485|len36	DRAMP30482|len36
DRAMP30485|len36	DRAMP30483|len36
DRAMP30485|len36	DRAMP31556|len36
DRAMP30485|len36	DRAMP31557|len36
DRAMP30491|len20	DRAMP30491|len20
DRAMP30548|len21	DRAMP30548|len21
DRAMP30548|len21	DRAMP30547|len23
DRAMP30548|len21	DRAMP30549|len18
DRAMP30554|len24	DRAMP30554|len24
DRAMP30555|len21	DRAMP30555|len21
DRAMP30556|len31	DRAMP30556|len31
DRAMP30556|len31	DRAMP30542|len28
DRAMP30556|len31	DRAMP30543|len28
DRAMP30556|len31	DRAMP30544|len28
DRAMP30556|len31	DRAMP30545|len25
DRAMP30556|len31	DRAMP30546|len25
DRAMP30556|len31	DRAMP30550|len26
DRAMP30556|len31	DRAMP30551|len27
DRAMP30556|len31	DRAMP30552|len26
DRAMP30556|len31	DRAMP30553|len25
DRAMP30556|len31	DRAMP30557|len31
DRAMP30556|len31	DRAMP30558|len31
DRAMP30556|len31	DRAMP30559|len31
DRAMP30556|len31	DRAMP30560|len38
DRAMP30556|len31	DRAMP32156|len29
DRAMP30563|len12	DRAMP30563|len12
DRAMP30569|len5	DRAMP30569|len5
DRAMP30570|len5	DRAMP30570|len5
DRAMP30571|len4	DRAMP30571|len4
DRAMP30572|len4	DRAMP30572|len4
DRAMP30573|len5	DRAMP30573|len5
DRAMP30574|len6	DRAMP30574|len6
DRAMP30575|len7	DRAMP30575|len7
DRAMP30576|len8	DRAMP30576|len8
DRAMP30577|len6	DRAMP30577|len6
DRAMP30578|len6	DRAMP30578|len6
DRAMP30579|len6	DRAMP30579|len6
DRAMP30580|len6	DRAMP30580|len6
DRAMP30581|len6	DRAMP30581|len6
DRAMP30582|len7	DRAMP30582|len7
DRAMP30583|len7	DRAMP30583|len7
DRAMP30584|len7	DRAMP30584|len7
DRAMP30585|len7	DRAMP30585|len7
DRAMP30590|len35	DRAMP30590|len35
DRAMP30590|len35	DRAMP30586|len35
DRAMP30590|len35	DRAMP30587|len35
DRAMP30590|len35	DRAMP30588|len33
DRAMP30590|len35	DRAMP30589|len33
DRAMP30590|len35	DRAMP30591|len33
DRAMP30590|len35	DRAMP30592|len35
DRAMP30590|len35	DRAMP30593|len35
DRAMP30590|len35	DRAMP30594|len35
DRAMP30590|len35	DRAMP30595|len35
DRAMP30590|len35	DRAMP30596|len35
DRAMP30590|len35	DRAMP30597|len35
DRAMP30600|len35	DRAMP30600|len35
DRAMP30600|len35	DRAMP30599|len35
DRAMP30600|len35	DRAMP30598|len35
DRAMP30617|len13	DRAMP30617|len13
DRAMP30620|len13	DRAMP30620|len13
DRAMP30620|len13	DRAMP30618|len13
DRAMP30620|len13	DRAMP30619|len13
DRAMP30620|len13	DRAMP30621|len13
DRAMP30627|len20	DRAMP30627|len20
DRAMP30628|len10	DRAMP30628|len10
DRAMP30629|len11	DRAMP30629|len11
DRAMP30630|len10	DRAMP30630|len10
DRAMP30631|len11	DRAMP30631|len11
DRAMP30632|len10	DRAMP30632|len10
DRAMP30633|len9	DRAMP30633|len9
DRAMP30634|len8	DRAMP30634|len8
DRAMP30635|len7	DRAMP30635|len7
DRAMP30636|len6	DRAMP30636|len6
DRAMP30637|len5	DRAMP30637|len5
DRAMP30638|len4	DRAMP30638|len4
DRAMP30640|len10	DRAMP30640|len10
DRAMP30641|len8	DRAMP30641|len8
DRAMP30642|len7	DRAMP30642|len7
DRAMP30683|len38	DRAMP30683|len38
DRAMP30683|len38	DRAMP30680|len45
DRAMP30683|len38	DRAMP30681|len45
DRAMP30683|len38	DRAMP30682|len38
DRAMP30683|len38	DRAMP30684|len31
DRAMP30683|len38	DRAMP30685|len31
DRAMP30683|len38	DRAMP29986|len38
DRAMP30683|len38	DRAMP29985|len46
DRAMP30688|len19	DRAMP30688|len19
DRAMP30690|len15	DRAMP30690|len15
DRAMP30694|len12	DRAMP30694|len12
DRAMP30694|len12	DRAMP30692|len14
DRAMP30694|len12	DRAMP30693|len13
DRAMP30696|len32	DRAMP30696|len32
DRAMP30696|len32	DRAMP30695|len32
DRAMP30698|len22	DRAMP30698|len22
DRAMP30699|len20	DRAMP30699|len20
DRAMP30700|len20	DRAMP30700|len20
DRAMP30701|len20	DRAMP30701|len20
DRAMP30702|len20	DRAMP30702|len20
DRAMP30704|len20	DRAMP30704|len20
DRAMP30705|len20	DRAMP30705|len20
DRAMP30706|len20	DRAMP30706|len20
DRAMP30707|len20	DRAMP30707|len20
DRAMP30708|len20	DRAMP30708|len20
DRAMP30709|len20	DRAMP30709|len20
DRAMP30710|len22	DRAMP30710|len22
DRAMP30711|len22	DRAMP30711|len22
DRAMP30712|len23	DRAMP30712|len23
DRAMP30713|len20	DRAMP30713|len20
DRAMP30714|len20	DRAMP30714|len20
DRAMP30715|len20	DRAMP30715|len20
DRAMP30716|len20	DRAMP30716|len20
DRAMP30719|len20	DRAMP30719|len20
DRAMP30720|len20	DRAMP30720|len20
DRAMP30721|len20	DRAMP30721|len20
DRAMP30722|len20	DRAMP30722|len20
DRAMP30723|len20	DRAMP30723|len20
DRAMP30724|len20	DRAMP30724|len20
DRAMP30725|len22	DRAMP30725|len22
DRAMP30726|len22	DRAMP30726|len22
DRAMP30727|len20	DRAMP30727|len20
DRAMP30728|len20	DRAMP30728|len20
DRAMP30729|len20	DRAMP30729|len20
DRAMP30730|len20	DRAMP30730|len20
DRAMP30731|len22	DRAMP30731|len22
DRAMP30732|len22	DRAMP30732|len22
DRAMP30733|len22	DRAMP30733|len22
DRAMP30734|len20	DRAMP30734|len20
DRAMP30735|len20	DRAMP30735|len20
DRAMP32585|len12	DRAMP32585|len12
DRAMP32586|len13	DRAMP32586|len13
DRAMP32588|len13	DRAMP32588|len13
DRAMP32588|len13	DRAMP32584|len13
DRAMP32589|len13	DRAMP32589|len13
DRAMP32590|len13	DRAMP32590|len13
DRAMP32591|len13	DRAMP32591|len13
DRAMP32592|len13	DRAMP32592|len13
DRAMP32593|len22	DRAMP32593|len22
DRAMP32593|len22	DRAMP32516|len22
DRAMP32594|len12	DRAMP32594|len12
DRAMP32595|len4	DRAMP32595|len4
DRAMP32597|len11	DRAMP32597|len11
DRAMP32598|len15	DRAMP32598|len15
DRAMP32599|len21	DRAMP32599|len21
DRAMP32600|len7	DRAMP32600|len7
DRAMP32601|len10	DRAMP32601|len10
DRAMP32602|len10	DRAMP32602|len10
DRAMP32603|len11	DRAMP32603|len11
DRAMP32604|len12	DRAMP32604|len12
DRAMP32606|len11	DRAMP32606|len11
DRAMP32612|len23	DRAMP32612|len23
DRAMP32612|len23	DRAMP32596|len23
DRAMP32612|len23	DRAMP32607|len23
DRAMP32613|len16	DRAMP32613|len16
DRAMP32614|len12	DRAMP32614|len12
DRAMP32615|len11	DRAMP32615|len11
DRAMP32616|len10	DRAMP32616|len10
DRAMP32617|len8	DRAMP32617|len8
DRAMP32618|len10	DRAMP32618|len10
DRAMP32619|len17	DRAMP32619|len17
DRAMP32619|len17	DRAMP32608|len19
DRAMP32620|len11	DRAMP32620|len11
DRAMP32621|len12	DRAMP32621|len12
DRAMP32622|len6	DRAMP32622|len6
DRAMP32623|len13	DRAMP32623|len13
DRAMP32623|len13	DRAMP32515|len15
DRAMP32623|len13	DRAMP32514|len15
DRAMP32624|len13	DRAMP32624|len13
DRAMP32625|len17	DRAMP32625|len17
DRAMP32626|len10	DRAMP32626|len10
DRAMP32627|len23	DRAMP32627|len23
DRAMP32629|len13	DRAMP32629|len13
DRAMP32630|len5	DRAMP32630|len5
DRAMP32631|len9	DRAMP32631|len9
DRAMP32632|len9	DRAMP32632|len9
DRAMP32633|len23	DRAMP32633|len23
DRAMP32634|len16	DRAMP32634|len16
DRAMP32638|len17	DRAMP32638|len17
DRAMP32640|len23	DRAMP32640|len23
DRAMP32641|len9	DRAMP32641|len9
DRAMP32642|len12	DRAMP32642|len12
DRAMP32643|len5	DRAMP32643|len5
DRAMP32644|len20	DRAMP32644|len20
DRAMP32647|len13	DRAMP32647|len13
DRAMP32648|len11	DRAMP32648|len11
DRAMP32654|len13	DRAMP32654|len13
DRAMP32655|len23	DRAMP32655|len23
DRAMP32658|len15	DRAMP32658|len15
DRAMP32659|len13	DRAMP32659|len13
DRAMP32660|len13	DRAMP32660|len13
DRAMP32661|len13	DRAMP32661|len13
DRAMP32662|len23	DRAMP32662|len23
DRAMP32662|len23	DRAMP03850|len23
DRAMP32666|len11	DRAMP32666|len11
DRAMP32667|len23	DRAMP32667|len23
DRAMP32668|len5	DRAMP32668|len5
DRAMP32670|len41	DRAMP32670|len41
DRAMP32675|len12	DRAMP32675|len12
DRAMP32675|len12	DRAMP32671|len12
DRAMP32688|len6	DRAMP32688|len6
DRAMP32689|len16	DRAMP32689|len16
DRAMP32690|len8	DRAMP32690|len8
DRAMP32693|len5	DRAMP32693|len5
DRAMP32693|len5	DRAMP32692|len5
DRAMP32695|len89	DRAMP32695|len89
DRAMP32695|len89	DRAMP32694|len91
DRAMP32696|len16	DRAMP32696|len16
DRAMP32700|len17	DRAMP32700|len17
DRAMP32705|len17	DRAMP32705|len17
DRAMP32708|len23	DRAMP32708|len23
DRAMP32709|len24	DRAMP32709|len24
DRAMP32709|len24	DRAMP32710|len26
DRAMP32711|len24	DRAMP32711|len24
DRAMP32712|len25	DRAMP32712|len25
DRAMP32713|len33	DRAMP32713|len33
DRAMP32714|len17	DRAMP32714|len17
DRAMP32721|len20	DRAMP32721|len20
DRAMP32746|len26	DRAMP32746|len26
DRAMP32747|len12	DRAMP32747|len12
DRAMP32749|len23	DRAMP32749|len23
DRAMP32749|len23	DRAMP03279|len27
DRAMP32749|len23	DRAMP32748|len23
DRAMP32749|len23	DRAMP32750|len24
DRAMP32749|len23	DRAMP03252|len26
DRAMP32751|len18	DRAMP32751|len18
DRAMP32752|len10	DRAMP32752|len10
DRAMP32752|len10	DRAMP32753|len11
DRAMP32754|len30	DRAMP32754|len30
DRAMP00409|len10	DRAMP00409|len10
DRAMP00411|len23	DRAMP00411|len23
DRAMP00411|len23	DRAMP00412|len27
DRAMP18332|len31	DRAMP18332|len31
DRAMP18332|len31	DRAMP00018|len32
DRAMP18332|len31	DRAMP00012|len32
DRAMP00428|len46	DRAMP00428|len46
DRAMP00428|len46	DRAMP00427|len46
DRAMP00446|len46	DRAMP00446|len46
DRAMP00446|len46	DRAMP00445|len45
DRAMP00446|len46	DRAMP00447|len46
DRAMP00446|len46	DRAMP00448|len46
DRAMP00446|len46	DRAMP00444|len45
DRAMP00446|len46	DRAMP00442|len47
DRAMP00446|len46	DRAMP00752|len50
DRAMP00446|len46	DRAMP00751|len50
DRAMP00446|len46	DRAMP31951|len47
DRAMP00446|len46	DRAMP00282|len55
DRAMP00446|len46	DRAMP00439|len47
DRAMP00446|len46	DRAMP00934|len47
DRAMP00446|len46	DRAMP00285|len48
DRAMP00446|len46	DRAMP00286|len47
DRAMP00446|len46	DRAMP00287|len47
DRAMP00446|len46	DRAMP00293|len47
DRAMP00446|len46	DRAMP00432|len47
DRAMP00446|len46	DRAMP00434|len47
DRAMP00446|len46	DRAMP00435|len47
DRAMP00446|len46	DRAMP00975|len47
DRAMP00446|len46	DRAMP00288|len47
DRAMP00446|len46	DRAMP00283|len47
DRAMP00446|len46	DRAMP00403|len52
DRAMP00446|len46	DRAMP00440|len58
DRAMP00446|len46	DRAMP00291|len47
